locus_id,category,subfamily_raw,subfamily,subfamily_alias,group,class,include
ERV316A3_11p12d,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p12e,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p12f,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p12g,tandem*,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p13a,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p13b,prototype,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p13c,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p13d,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p14.1a,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p14.1b,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p14.1c,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p14.2,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p14.3a,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p14.3b,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p14.3c,prototype,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p14.3d,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p14.3e,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p14.3f,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p14.3g,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p14.3h,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p15.1,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p15.2a,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p15.2b,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p15.3,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p15.4a,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p15.4b,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p15.4c,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p15.4d,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p15.4e,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p15.4f,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p15.4g,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p15.4h,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p15.4i,prototype,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p15.4j,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p15.4k,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p15.5a,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11p15.5b,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q11,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q12.1a,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q12.1b,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q12.3,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q13.1a,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q13.1b,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q13.2,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q13.3,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q13.4a,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q13.4b,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q14.1a,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q14.1b,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q14.3a,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q14.3b,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q14.3c,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q14.3d,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q14.3e,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q21a,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q21b,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q21c,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q21d,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q21e,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q22.1a,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q22.1b,prototype,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q22.1c,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q22.1d,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q22.1e,prototype,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q22.1f,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q22.1g,prototype,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q22.1h,prototype,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q22.1i,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q22.1j,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q22.1k,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q22.1l,prototype,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q22.1m,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q22.2,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q22.3a,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q22.3b,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q22.3c,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q22.3d,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q22.3e,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q23.1a,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q23.1b,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q23.1c,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q23.1d,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q23.2,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q23.3a,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q23.3b,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q23.3c,prototype,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q23.3d,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q23.3e,prototype,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q23.3f,prototype,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q24.1,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q24.2,prototype,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q24.3a,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q24.3b,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q25a,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q25b,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q25c,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q25d,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q25e,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_11q25f,internal,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_12p11.22a,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
ERV316A3_12p11.22b,oneside,ERV3-16A3_I-int,ERV3-16A3_I,ERV316A3,ERV3,ERVL,"ERV3-16A3_LTR,LTR16,LTR16A,LTR16A1,LTR16A2,LTR16B,LTR16B1,LTR16B2,LTR16C,LTR16E1,LTR16E2"
